1,2025-11-08,12.177747947890204,1,265
2,2025-08-06,11.717943189860492,2,81
3,2025-11-28,14.813261037742695,3,314
4,2025-08-10,15.802590174161448,4,117
5,2025-01-14,15.849161284214624,5,8
6,2025-01-07,6.3866225083866475,6,350
7,2025-12-05,6.550464247330083,7,497
8,2025-01-02,13.713892208136441,8,246
9,2025-06-03,12.316601908108694,9,158
10,2025-01-13,7.712983211979096,10,491
11,2025-07-08,8.773125916574667,11,199
12,2025-03-19,5.445574503093676,12,419
13,2025-01-13,5.435129949380491,13,344
14,2025-08-25,17.562066406280294,14,153
15,2025-10-05,8.250979601917336,15,394
16,2025-12-12,11.948063318774048,16,314
17,2025-07-28,11.084946565808188,17,87
18,2025-07-15,16.495310212491795,18,302
19,2025-09-09,19.94734188690223,19,315
20,2025-06-06,6.680667560727515,20,234
21,2025-01-02,12.530737790350354,21,355
22,2025-02-06,7.386731302898242,22,298
23,2025-10-23,9.360877673504852,23,432
24,2025-04-05,17.14767992990602,24,380
25,2025-12-17,16.62086274739475,25,26
26,2025-07-10,11.753948709954035,26,433
27,2025-07-18,9.457211015965072,27,468
28,2025-02-18,17.899324201494554,28,228
29,2025-11-20,8.326385232217195,29,17
30,2025-01-25,11.30405069124366,30,197
31,2025-03-07,19.690378032605107,31,191
32,2025-06-13,12.497544274390714,32,245
33,2025-11-15,6.119951224100862,33,307
34,2025-02-13,7.194307667800777,34,12
35,2025-07-08,9.614125136634962,35,244
36,2025-09-21,11.946638455852721,36,198
37,2025-05-26,15.694506186386944,37,132
38,2025-01-19,9.507727324231308,38,187
39,2025-04-19,19.58305090956477,39,255
40,2025-06-01,7.088735963830773,40,324
41,2025-06-02,9.521859417772838,41,81
42,2025-12-07,9.443453323503686,42,346
43,2025-11-23,6.043589940843333,43,489
44,2025-04-19,17.46411866446685,44,71
45,2025-01-12,14.751091096268155,45,349
46,2025-03-25,16.72200908926954,46,72
47,2025-03-06,8.914842992312577,47,266
48,2025-09-26,14.136384580243035,48,213
49,2025-10-05,16.946803021636953,49,402
50,2025-12-14,19.70538319119477,50,26
51,2025-11-06,18.55924845833595,51,431
52,2025-04-23,8.982458868472467,52,35
53,2025-07-08,17.16721182698039,53,301
54,2025-05-06,10.731960915408138,54,282
55,2025-04-02,14.843099480190485,55,96
56,2025-01-06,17.947443441194928,56,382
57,2025-10-24,9.882089465084295,57,429
58,2025-05-05,9.166298779064821,58,140
59,2025-01-08,5.786903473719878,59,415
60,2025-08-12,10.764314502449917,60,294
61,2025-09-07,9.230543034663281,61,383
62,2025-10-15,14.66374031264419,62,155
63,2025-05-04,13.30558708773383,63,152
64,2025-12-26,19.638462526750494,64,489
65,2025-01-15,11.118642328404633,65,266
66,2025-04-16,18.149880150780636,66,132
67,2025-01-10,13.53854245808134,67,267
68,2025-01-25,9.397074343481693,68,445
69,2025-11-12,18.656887614978423,69,145
70,2025-08-02,18.014867826206704,70,354
71,2025-01-14,19.26951933950503,71,301
72,2025-02-10,11.603362356365498,72,323
73,2025-04-27,18.43752402526028,73,413
74,2025-03-16,19.022557860572487,74,267
75,2025-05-26,11.93635987427399,75,282
76,2025-01-26,5.135634304228495,76,488
77,2025-02-07,5.151698184177164,77,310
78,2025-02-27,6.434502240586362,78,398
79,2025-10-18,15.7305776739757,79,422
80,2025-05-14,15.731207921661854,80,373
81,2025-10-06,17.046459211591607,81,352
82,2025-08-05,7.84878762641003,82,232
83,2025-08-25,6.286780655673571,83,341
84,2025-07-14,6.99517061133238,84,447
85,2025-01-13,9.721602415843805,85,419
86,2025-06-23,10.253715168892363,86,323
87,2025-05-13,6.461937073636477,87,80
88,2025-04-21,5.3739806634246365,88,17
89,2025-03-25,10.766358473919267,89,253
90,2025-04-08,9.796323941470433,90,361
91,2025-07-22,16.70448508191647,91,144
92,2025-02-10,16.59391415728635,92,133
93,2025-10-19,7.735925080756893,93,105
94,2025-01-19,6.765761227740283,94,472
95,2025-03-22,12.513287504155267,95,329
96,2025-02-03,11.064353633722341,96,339
97,2025-02-21,11.967842073525837,97,307
98,2025-10-25,13.291491953346544,98,480
99,2025-02-13,16.486429463686655,99,81
100,2025-05-10,15.74592267300913,100,16
101,2025-01-26,5.738211930769246,101,483
102,2025-09-05,6.256354973541794,102,398
103,2025-11-05,12.459859209210933,103,140
104,2025-09-05,19.98346313762776,104,74
105,2025-05-11,5.257762628929688,105,184
106,2025-10-06,12.924462304860839,106,381
107,2025-01-25,9.235873141869714,107,215
108,2025-08-22,17.80385541499087,108,237
109,2025-07-19,7.007753862084702,109,173
110,2025-12-01,6.783942083220909,110,406
111,2025-09-22,6.4014447084450925,111,447
112,2025-10-21,14.17868400709695,112,173
113,2025-07-09,19.91572919534272,113,117
114,2025-12-10,11.104524019101948,114,422
115,2025-03-05,19.7363981665114,115,398
116,2025-10-27,17.751745673144065,116,229
117,2025-10-23,10.871108899240078,117,444
118,2025-03-20,12.709972825983732,118,213
119,2025-06-16,8.711423309984857,119,329
120,2025-06-17,12.531401801483652,120,494
121,2025-06-07,11.08062983538553,121,104
122,2025-03-03,8.46535855792765,122,247
123,2025-08-01,13.57593596069554,123,9
124,2025-09-02,6.047774452120871,124,477
125,2025-03-06,15.763626693658066,125,486
126,2025-12-09,11.979177155589495,126,230
127,2025-04-23,14.535783443670732,127,308
128,2025-12-13,11.474786405037616,128,118
129,2025-12-15,14.68715692789097,129,248
130,2025-11-26,13.02031170117302,130,139
131,2025-08-06,15.520788899400648,131,321
132,2025-03-10,16.21704420850982,132,398
133,2025-10-05,11.040971736974978,133,301
134,2025-03-23,17.149836952774535,134,476
135,2025-01-22,15.042146614785818,135,278
136,2025-12-05,19.4615661273171,136,296
137,2025-08-01,6.152328285756069,137,207
138,2025-07-10,8.06766905801664,138,487
139,2025-03-15,6.639653955892675,139,484
140,2025-02-14,11.194351973359602,140,341
141,2025-03-18,17.54064685376526,141,226
142,2025-01-11,5.174058994107846,142,111
143,2025-07-21,16.418791637181776,143,50
144,2025-06-08,5.181800071341368,144,10
145,2025-04-03,17.812012129469473,145,282
146,2025-07-14,13.845928057947454,146,389
147,2025-06-21,5.177646627514526,147,144
148,2025-10-03,13.416962977617052,148,219
149,2025-09-28,11.893516526627964,149,79
150,2025-12-07,10.928049764865358,150,101
151,2025-11-03,17.62367713414481,151,37
152,2025-07-22,14.530652345761906,152,167
153,2025-06-26,5.1074496578266,153,125
154,2025-05-23,17.939072009267754,154,372
155,2025-11-01,16.18032424680267,155,178
156,2025-12-19,13.667383439374817,156,265
157,2025-01-19,19.5853298301177,157,425
158,2025-09-12,14.492387422057124,158,498
159,2025-10-28,6.8834647656932235,159,49
160,2025-03-28,6.326165885878147,160,419
161,2025-11-25,16.521779686180928,161,66
162,2025-10-07,14.43184287237102,162,242
163,2025-12-16,14.867709124965689,163,60
164,2025-12-21,18.666135865689984,164,407
165,2025-08-24,16.768245208694314,165,474
166,2025-12-02,12.182296495542879,166,355
167,2025-03-22,6.942543182306653,167,222
168,2025-04-27,6.7770347659106225,168,99
169,2025-08-14,7.266560211330785,169,74
170,2025-08-14,16.815015653521,170,58
171,2025-12-09,8.758312421794457,171,351
172,2025-11-06,12.414529492898849,172,276
173,2025-09-05,15.822352181308075,173,103
174,2025-03-23,16.32792085688761,174,259
175,2025-11-08,19.06205181101717,175,67
176,2025-09-23,12.700378131775398,176,293
177,2025-08-11,16.718293608564174,177,341
178,2025-06-15,14.6406712898883,178,227
179,2025-05-02,13.543157400899387,179,309
180,2025-12-26,11.287436817781344,180,336
181,2025-10-27,19.66719645462546,181,494
182,2025-03-12,13.804596744096473,182,495
183,2025-11-20,15.768903356275258,183,149
184,2025-01-17,18.48951396622045,184,30
185,2025-05-15,19.60494987292621,185,487
186,2025-10-12,8.927470261018465,186,230
187,2025-01-27,17.709802293792215,187,129
188,2025-01-18,17.87606504370419,188,135
189,2025-08-20,9.823302409925294,189,413
190,2025-10-24,18.31312695981618,190,327
191,2025-09-10,12.354808144834504,191,387
192,2025-06-07,16.83173246280655,192,97
193,2025-06-21,5.942488351743947,193,394
194,2025-06-14,6.315925138592444,194,469
195,2025-08-24,10.916364784469053,195,310
196,2025-01-27,8.58072959430018,196,186
197,2025-02-17,13.223696316426498,197,97
198,2025-11-07,6.410053113758947,198,411
199,2025-07-06,7.1252967383762655,199,479
200,2025-06-23,18.176068785215254,200,485
201,2025-04-18,19.721382885791883,201,161
202,2025-12-12,16.973675874275347,202,238
203,2025-12-09,16.11554476173348,203,140
204,2025-04-28,14.953629471166144,204,472
205,2025-06-16,7.775430494564864,205,280
206,2025-05-16,7.287930826732238,206,333
207,2025-09-26,15.398744166635643,207,457
208,2025-06-26,13.951077223540759,208,452
209,2025-01-11,6.343145665232257,209,191
210,2025-10-01,11.250761790683313,210,328
211,2025-08-17,5.428648021468618,211,310
212,2025-10-19,13.791618197091928,212,76
213,2025-11-06,11.67110641756208,213,333
214,2025-04-02,16.30560163778661,214,266
215,2025-08-27,17.255392651784874,215,359
216,2025-12-18,18.532604288874023,216,217
217,2025-05-06,8.806848235708316,217,394
218,2025-12-24,15.084894969334249,218,241
219,2025-11-02,14.769609130718925,219,156
220,2025-12-23,15.978978167929988,220,432
221,2025-05-12,11.45039786887414,221,38
222,2025-09-13,17.268466755382253,222,255
223,2025-06-06,14.036375729800596,223,32
224,2025-11-08,9.961562534318487,224,277
225,2025-06-23,7.645647477700084,225,22
226,2025-08-11,14.156734365030148,226,45
227,2025-10-22,7.219015912273251,227,19
228,2025-08-04,9.08019483682691,228,209
229,2025-08-27,13.811575273106161,229,483
230,2025-06-24,8.458761758504526,230,133
231,2025-07-16,13.592740863088515,231,58
232,2025-01-24,9.41170353781548,232,347
233,2025-02-04,19.613307841963422,233,127
234,2025-11-09,11.795159529083968,234,344
235,2025-04-07,10.14813242050533,235,236
236,2025-12-21,8.6827296132298,236,312
237,2025-03-07,11.173027847632408,237,78
238,2025-07-09,17.41582777738021,238,51
239,2025-01-27,19.284473673609384,239,308
240,2025-08-10,14.407391611401248,240,429
241,2025-01-14,5.120724981952931,241,139
242,2025-03-03,15.632542823803893,242,378
243,2025-09-15,16.092921526058785,243,253
244,2025-04-17,8.489793264806835,244,13
245,2025-08-18,10.984788715822084,245,204
246,2025-07-18,14.466386976903998,246,141
247,2025-05-15,7.729521561332069,247,114
248,2025-10-21,10.791376672273637,248,4
249,2025-08-18,19.422448771571943,249,82
250,2025-10-20,13.010023704513754,250,244
251,2025-04-21,7.37806956806825,251,365
252,2025-01-13,9.163118704694948,252,204
253,2025-01-23,8.790055829313543,253,482
254,2025-06-01,10.004814743183145,254,304
255,2025-08-02,15.3028153669092,255,71
256,2025-07-18,18.442568957877505,256,347
257,2025-11-15,7.5532077199064025,257,398
258,2025-12-20,10.132782163383098,258,245
259,2025-08-11,14.491009274120517,259,75
260,2025-08-02,5.915735622766187,260,278
261,2025-07-10,10.036718310585892,261,165
262,2025-05-15,5.523413714100734,262,115
263,2025-04-23,18.385295113545716,263,467
264,2025-07-25,5.743810891143036,264,469
265,2025-04-26,8.014431653698743,265,409
266,2025-06-18,14.975312005619214,266,365
267,2025-12-10,13.205943406647261,267,91
268,2025-08-09,9.854743384634084,268,133
269,2025-08-22,10.63887793402674,269,164
